profile,url,name,description,location,followers,connections,about,experience,education
johnstankey,https://www.linkedin.com/in/johnstankey/,John Stankey,Sign in to view John’s full profile,,91K,3,"Leading a global company whose purpose is to connect people to greater possibility. As one of America's critical providers of telecommunications infrastructure, we deliver world-class 5G and fiber broadband capabilities to help millions of people stay connected to who and what they love – anytime, anywhere.",,"[{'organisation': 'University of California, Los Angeles', 'organisation_profile': 'h', 'course_details': 'Master of Business Administration - MBA', 'description': ''}, {'organisation': 'Loyola Marymount University', 'organisation_profile': 'h', 'course_details': 'Bachelor of Business Administration Finance', 'description': ''}]"
